unit_cap_sigma_pct,chip_id,decoder,sndr_db,sfdr_db,enob,code_rmse_to_oracle_affine_lsb,weight_rmse_gain_aligned_lsb
1.2,0,ORACLE_SRM,97.1747627362817,120.95572614170477,15.84962836150859,1.5558492294744173e-11,0.0
1.2,1,NOMINAL_SRM,55.44028058047229,58.45487868020446,8.91699012964656,39.16265858492295,18.87614019177993
1.2,1,CAL_CURRENT_SRM,95.60362545326333,114.49998249154231,15.588642101870986,0.4555647576572851,0.17849871992475558
1.2,1,ORACLE_SRM,97.39408009487613,122.37997473505061,15.886059816424607,1.1102230246251565e-16,0.0
1.2,2,NOMINAL_SRM,59.3151635719071,62.925564457007056,9.560658400649022,25.065533289413292,11.43216480375509
1.2,2,CAL_CURRENT_SRM,94.96612745794897,111.17926899965366,15.482745424908467,0.4929210266612598,0.23130758988760858
1.2,2,ORACLE_SRM,97.16681729198557,121.3191333768303,15.848308520263384,7.980744737246069e-12,0.0
1.2,3,NOMINAL_SRM,55.81812023262094,58.130668533054845,8.979754191465274,37.511153473454186,17.250882851496453
1.2,3,CAL_CURRENT_SRM,95.30469453666107,115.0074366093473,15.538985803432073,0.466730992355884,0.20181798449244626
1.2,3,ORACLE_SRM,97.08223637047018,120.18908895612708,15.834258533300696,5.3618342479066026e-12,0.0
1.2,4,NOMINAL_SRM,54.34184358911378,57.138605812902654,8.734525513141826,44.456159547415915,21.598877610550062
1.2,4,CAL_CURRENT_SRM,94.871302970659,110.56211699875938,15.466993848946679,0.49185513651562784,0.21830552388245486
1.2,4,ORACLE_SRM,97.17178196565511,121.73239732493882,15.849133216886232,7.850462293418876e-17,0.0
1.2,5,NOMINAL_SRM,57.20725789899892,64.1026700741793,9.21050795664434,31.96338117925207,11.708032550757963
1.2,5,CAL_CURRENT_SRM,95.641385290773,106.47609462547126,15.594914500128406,0.4593160420859481,0.1654915126645049
1.2,5,ORACLE_SRM,97.17924147403636,121.08099468171956,15.850372337879794,1.0441653530056635e-11,0.0
1.2,6,NOMINAL_SRM,57.975775461868004,61.41038010916415,9.338168681373423,29.257312303309106,13.278659418325013
1.2,6,CAL_CURRENT_SRM,95.4429685705959,110.96296682675438,15.561954912059118,0.4656731571669092,0.1607826279682216
1.2,6,ORACLE_SRM,97.18118919322718,119.79093239390409,15.85069587927362,5.361855038111421e-12,0.0
1.2,7,NOMINAL_SRM,59.47914645933314,67.91127995610313,9.587898082945705,24.60113717911676,11.116788536231388
1.2,7,CAL_CURRENT_SRM,95.63310908226364,112.23988227802694,15.593539714661736,0.4606138317169395,0.17966845350963787
1.2,7,ORACLE_SRM,97.13012664952603,119.76492007554975,15.842213729157148,1.1102230246251565e-16,0.0
1.2,8,NOMINAL_SRM,51.63605186350345,54.680732795789055,8.285058449086952,60.689920058205686,29.34559975021408
1.2,8,CAL_CURRENT_SRM,95.43139833791443,106.76285644151379,15.560032946497413,0.46033118218126495,0.2207563366549547
1.2,8,ORACLE_SRM,97.28677429851436,119.80025297816857,15.868234933308033,1.305085164087485e-11,0.0
1.2,9,NOMINAL_SRM,61.33509182874329,65.41984382707143,9.896194655937425,19.858862108159368,10.13841541526734
1.2,9,CAL_CURRENT_SRM,94.06187652688898,107.79506067788255,15.332537629051325,0.524369405130424,0.2239007486077581
1.2,9,ORACLE_SRM,97.1170363164071,119.92023130819737,15.840039255217127,6.707437923744493e-16,0.0
1.2,10,NOMINAL_SRM,60.001112390708464,65.73575190753353,9.674603387160875,23.16263784988525,9.715280695673735
1.2,10,CAL_CURRENT_SRM,95.72080170791195,115.3929809350833,15.608106595998663,0.45521961751938766,0.16044242291650126
1.2,10,ORACLE_SRM,97.11973072485054,119.69601657099899,15.840486831370521,2.5820542391630293e-11,0.0
1.2,11,NOMINAL_SRM,59.171084213696574,65.07087988096323,9.536724952441292,25.483847170704895,12.454332456445469
1.2,11,CAL_CURRENT_SRM,94.41941023820347,110.96898467207473,15.391928610997255,0.5020740158301353,0.22953598265476075
1.2,11,ORACLE_SRM,97.13367805296528,120.89041781205431,15.84280366328327,5.359954967347451e-12,0.0
1.2,12,NOMINAL_SRM,59.92144098972014,62.758478907820376,9.66136893516946,23.379340594036297,10.615491603751488
1.2,12,CAL_CURRENT_SRM,95.12316801967569,111.19141382639964,15.508831896956094,0.48214060549135324,0.1992407538622084
1.2,12,ORACLE_SRM,97.29151927543532,120.63222863032118,15.869023135454372,1.0441452241451581e-11,0.0
1.2,13,NOMINAL_SRM,56.558153396340586,59.441095500480984,9.10268328842867,34.44129179445592,16.989020739496812
1.2,13,CAL_CURRENT_SRM,95.09246934893665,111.12213856819118,15.503732449989476,0.48239137722330705,0.22130031495617525
1.2,13,ORACLE_SRM,97.03767109300563,120.63049686016438,15.826855663289972,5.360065299209869e-12,0.0
1.2,14,NOMINAL_SRM,58.67512378127947,62.93929174011982,9.454339498551407,26.99778077265038,13.861977253505401
1.2,14,CAL_CURRENT_SRM,65.85450673402556,76.79961296753993,10.646928028907901,11.800516627815085,0.17035025101034765
1.2,14,ORACLE_SRM,97.17423307582811,119.44055400819379,15.849540378044537,5.35996046333373e-12,0.0
1.2,15,NOMINAL_SRM,60.26086338290722,65.08414711910046,9.717751392509506,22.484786745309748,11.290005688056864
1.2,15,CAL_CURRENT_SRM,95.45379285700106,110.94530793946961,15.563752966279246,0.4639776923859605,0.19885595824901067
1.2,15,ORACLE_SRM,97.14902999265279,120.56621772034227,15.84535381937754,1.0441765902431866e-11,0.0
