amplitude_ratio,decoder,metric,mean,std,min,p01,p05,median,p95,p99,max
0.95,ORACLE_SRM,enob,15.768214080486922,0.015481805513944579,15.724070252495745,15.740414423906248,15.746209629243857,15.766846408430682,15.795340126142921,15.8065060400119,15.809636397500062
0.95,ORACLE_SRM,saturation_fraction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99995,NOMINAL_SRM,sndr_db,58.57950255676398,3.5946201204356383,51.63627496064602,51.91854675898548,53.80415528024182,58.35339955918946,64.87008901269901,66.56821344490143,72.10503570129762
0.99995,NOMINAL_SRM,sfdr_db,63.66760088505901,4.700297880539935,54.67854657947888,55.317205775267425,57.42879134618366,62.9145131314659,71.47779635608912,75.10211265257736,79.788155173521
0.99995,NOMINAL_SRM,enob,9.438455574213286,0.5971129768165512,8.285095508412962,8.331984511459384,8.645208518312597,9.400896936742438,10.483403490481564,10.765483960947082,11.685221877291964
0.99995,NOMINAL_SRM,saturation_fraction,0.012073516845703125,0.013209941564275775,0.0,0.0,0.0,0.0081787109375,0.034912109375,0.037841796875,0.041015625
0.99995,CAL_CURRENT_SRM,sndr_db,94.75484830057692,3.663658225303371,65.87363542591059,73.70345875382911,94.34917767676875,95.23508622296637,95.93769709014934,96.10221052987711,96.33192355267008
0.99995,CAL_CURRENT_SRM,sfdr_db,111.4368133754441,5.15296660592059,76.84007438439102,84.73395025569191,107.10395396755457,111.64418618439012,116.72382153783526,117.87550843697883,118.69488184287869
0.99995,CAL_CURRENT_SRM,enob,15.447649219364937,0.6085811005487327,10.650105552476843,11.950740656782244,15.380262072552947,15.527422960625643,15.644135729260688,15.671463543168956,15.709621852603004
0.99995,CAL_CURRENT_SRM,saturation_fraction,0.0006866455078125,0.005471580468028274,0.0,0.0,0.0,0.0,0.0,0.03190185546875017,0.044189453125
