chip_id,decoder,weight_rmse_lsb,weight_rmse_gain_aligned_lsb,weight_max_abs_gain_aligned_lsb,static_error_rms_code,static_error_max_abs_code,static_backsteps,dynamic_sndr_db,dynamic_snr_db,dynamic_sfdr_db,dynamic_thd_db,dynamic_enob,saturation_fraction
17,ORACLE,0.0,0.0,0.0,0.4101056877497181,0.9719316239315958,0,93.18056172145903,93.20318602387637,113.39172595685433,-116.02396010147402,15.18613982084037,0.0
18,NOMINAL,195.18670855370002,150.6746698620545,589.1349347566829,493.57353469229645,720.9376752136777,35,34.941575267439916,41.684683848706754,36.76995146888668,-35.97457483122717,5.511889579308956,0.0
18,RTL_CAL_RAW,183.5716505661034,0.16056882203523656,0.4939079577651384,282.3883303583427,488.8570598290571,0,92.18751929543701,92.27374979195031,110.44307835855022,-109.25179745040623,15.02118260721545,0.0
18,RTL_CAL_GAIN_COMP,0.1605524294615723,0.16055108405505886,0.4952140938703806,0.4640140848702263,1.3134700854679977,0,92.24253229904713,92.32103219135509,111.11531679204842,-109.71087562778078,15.030320979908161,0.0
18,ORACLE,0.0,0.0,0.0,0.39927444434726617,0.9832820512856415,0,93.4952561812355,93.50303212268899,114.78106817889987,-120.96945686438653,15.238414648045765,0.0
19,NOMINAL,474.77843926917313,202.01956064730345,573.0947993120753,850.7845557332254,1713.8610940170947,105,30.63632889117455,36.334518333893776,34.22180270514723,-31.99873403547555,4.79673237394926,0.0
19,RTL_CAL_RAW,193.7850552621504,0.19361969155247105,0.5399438022170244,289.71715148259835,501.56823931623876,0,92.15956916970781,92.22553196205806,111.51726681614258,-110.37736161412248,15.016539729187343,0.0
19,RTL_CAL_GAIN_COMP,0.1931742584116449,0.19316771136938182,0.5380505734773564,0.46717121210257034,1.376923076924868,0,92.47750619653372,92.52691790076742,114.01654499636855,-111.94173340576009,15.069353188792977,0.0
19,ORACLE,0.0,0.0,0.0,0.4146192200892001,0.9888205128227128,0,93.29408080412836,93.2958905844658,114.58495604479705,-127.09657012128443,15.204996811317002,0.0
20,NOMINAL,235.69571208808145,134.489177308993,463.4524219412424,481.1384466802753,910.1223589743604,40,37.70495829119597,38.64076627377651,43.95775805256376,-44.83043928098812,5.970923304185378,0.0
20,RTL_CAL_RAW,136.8212764886164,0.1630647861915203,0.4199052055652004,216.96794685448202,375.8570598290571,0,92.57890411966076,92.76816598365862,107.33842988887643,-106.28040337831274,15.086196697618067,0.0
