chip_id,unit_cap_sigma_pct,cap_rel_error_rms_pct,cap_rel_error_max_abs_pct,bridge_rel_error_rms_pct,effective_weight_rel_error_rms_pct,effective_weight_rel_error_max_abs_pct,node_parasitic_ff,comparator_input_ff,critical_redundancy_margin_min_lsb
399,1.2,0.4998151506105448,1.505178683102385,0.7332373601023822,0.5902236281651484,1.7224838244995766,0.3922871672609077,5.179290642041313,30.3421312036576
400,1.2,0.4982940302261706,1.1300190396439531,0.3718230454900275,0.5634823309784069,1.0256011458885994,0.3966506256948507,4.976686706615307,29.831845058245108
401,1.2,0.710504402265044,1.5280845239448857,0.8292299348989599,0.8397154723997948,2.0128719488462066,0.40554104178812367,4.8662913895783495,29.740608551982135
402,1.2,0.5332236375279216,1.5464971041205797,0.1699352761042436,0.5372693863280334,1.39990339998749,0.3961401181081883,4.897768328519687,30.280856264495938
403,1.2,0.584021003611934,1.9374938381545217,0.570705816875434,0.5948190055049075,1.144329993043014,0.4000247331159352,5.050091788168933,29.390357171161128
404,1.2,0.5822898278946408,1.4055697990679128,0.573212365280629,0.6153319023602283,1.5569914963904141,0.40216605512107595,5.020152458264956,30.382483523691285
405,1.2,0.66733503707623,1.452452604352551,0.3719544814838245,0.7599224548762683,1.6657738152030532,0.4050336719399777,5.1283538706756975,29.04126556130933
406,1.2,0.5054349028676,1.0508656849144014,0.7418653261417346,0.6229517441977116,1.4729706540894894,0.40145993059843815,5.013315085505605,28.36913081594713
407,1.2,0.571309761368859,1.7660511448918805,0.4507784743478574,0.7849518223322565,1.549504940951496,0.4049778796023681,5.139717206376558,30.061348962445095
408,1.2,0.49199238214437657,1.1868375262317852,0.5161755316540687,0.9661388341700513,2.713464975046609,0.3966309505114076,4.979424119704488,29.426633246536312
409,1.2,0.6228186411401392,1.7093061784259265,0.2040863467540097,0.6463114789422367,1.706230913925344,0.3998942515138708,4.950558923964538,29.751051041036078
410,1.2,0.49636145821135463,1.2544446010729349,0.0878831732349293,0.585545985375659,1.5412010581981495,0.3905033229987933,4.862026604329479,30.526232454546943
411,1.2,0.5513296387968428,1.615792848348703,0.5604380065270823,0.7441658733630548,2.2051444481016036,0.4054901752572538,5.0198862783945,30.003384271334724
412,1.2,0.4804270607475237,1.4314454974538982,0.6857451106610999,0.825298955327953,1.4962903833671937,0.4044350662482291,5.082664759620733,29.4852038243948
413,1.2,0.511915360779364,1.260555332480651,0.3920945770834683,0.5923763619192273,1.131725790204463,0.39867584845366216,5.075671689631757,29.184471358876294
414,1.2,0.5172752611982386,1.2022687361588096,0.6538664927413358,0.9293202489881237,1.9532575832773014,0.38760466929326354,4.869699478877783,29.39652314141425
415,1.2,0.6016656405084293,1.438478830226914,0.5150016021900594,0.5415350076164562,1.3493299248695356,0.38561476813317663,4.87682273888045,30.505979289087833
416,1.2,0.6190806726950241,1.705422944830402,0.30539922616733817,0.7865815256237686,1.8237411018084737,0.3996959706020828,5.037324142330116,30.44214400362437
417,1.2,0.4597745124604927,1.1238030514436879,0.4907874497042179,0.6585655248058396,1.7681857364370446,0.39940330335699503,4.9953269417332855,29.632530653765855
418,1.2,0.5479617144897877,1.453457993437823,0.7486116187038604,0.8696012353339213,1.9954540564492307,0.400854210745546,5.01269382051349,29.27457333628422
419,1.2,0.5213219759268662,1.1832101571522622,0.366479348504478,0.7626814791459675,1.670343336361091,0.40059057323531083,5.000145440662637,30.28932445353388
420,1.2,0.6892392719880098,2.2298430005698666,0.6950329588394516,1.0159597731982883,1.8662972082398532,0.3962492356576565,5.1106673903997795,28.77548809583095
421,1.2,0.519515279990721,1.0413613307566016,0.517860517247468,1.1019857084891966,2.048440658420536,0.39983993939345164,5.100278239567971,30.332529988712366
422,1.2,0.49077472288597934,1.2175619942449514,0.6924513571813168,0.6363782116708987,1.6443128675019847,0.4012340759516915,4.875231798679066,29.24039160146198
423,1.2,0.6014173596263332,2.091263200062246,0.5717432278457436,1.2057184608885028,3.181722017258848,0.4103284831550174,5.270928684930142,29.030134508962874
424,1.2,0.6237167720686058,1.3761531273745469,0.8870680075656932,0.8818177702965782,2.4397502844070162,0.4104117149997138,4.9500706334035085,29.50245498585275
425,1.2,0.45905334684214266,0.9179783659937211,0.7079694568851577,1.0412094254812032,2.318164885283791,0.3990325160936897,4.974124652594673,29.084504784451994
426,1.2,0.5804640467805119,1.1028601928590207,0.47217867895952825,0.8272385415143005,1.8984412212566637,0.4048238042393217,4.887509600585237,29.95268794099829
427,1.2,0.3698429776208251,0.7884518875951525,0.4934566384652413,0.6039483577270635,1.3846458312978926,0.3934132930056216,4.970629825554466,29.341575075660785
428,1.2,0.4634026518258098,1.1865372897951314,0.4234923147578132,0.7642724852619036,1.895956891102668,0.3914085890208224,4.900890259142984,28.479208913953414
429,1.2,0.5829940896934181,1.2664978943144807,0.4813303766486772,1.0816227006496502,2.5419505396676145,0.4110543796587243,4.936024257143342,29.549253497213186
430,1.2,0.47424315356575264,1.2177379584944727,0.2839592345925204,0.7143575150259779,1.7781333092229623,0.40563258473231106,4.911199799744164,28.617201952505468
431,1.2,0.814279406553017,2.748267961833481,0.9126155886882246,0.7069659959374226,1.6916629691212104,0.4008669778147712,5.047867559802065,28.070456253855383
432,1.2,0.48620943346573503,1.033975417968859,0.3127549105225775,0.47247058433470435,1.192681281940211,0.39567156392753144,4.999475757827377,30.249273658363812
433,1.2,0.7209108455349883,2.757623717971378,0.17702878435818512,0.6776510787543099,2.5433581554720197,0.40097483353541685,5.007070312280587,29.998451075438595
434,1.2,0.5294760261658816,1.4374559728446197,0.6282969555710435,0.5580616446391099,1.106896372402355,0.4096063892616867,4.877460938336469,30.502274181171515
435,1.2,0.7381918618384639,2.184784694885568,0.9023818976614065,1.0698347598528475,3.0360422595352876,0.3974365843137632,4.933544917087247,30.672491463468873
436,1.2,0.6525467690682457,1.8725169667068233,0.8754421523761627,1.2795966053679693,2.4402623003742185,0.3879274988294157,4.943988446340799,29.99085252698751
437,1.2,0.46003144364221304,1.2529839205435018,0.578233827388656,0.5104404862169716,1.2106655907780262,0.39901940626103405,4.911895176602756,29.87063256279285
438,1.2,0.552125527616723,2.023880455996916,0.24474382237646078,0.7209295176426723,2.6648399717650872,0.3897384570757023,5.352473143520689,30.0544305723879
439,1.2,0.6756190707914694,2.5302860273883088,0.3703542546635072,0.6790731908474447,2.054499472820437,0.40160177760616067,5.065716696090127,30.072835548536105
440,1.2,0.44911345159275873,0.9088761709890459,0.7020704852905829,0.648383050297151,1.3011809017353437,0.39789953378532145,4.917047004808344,28.702321129068935
441,1.2,0.45819867493184774,1.0289145794657661,0.36456491753085263,0.49976360592375696,1.1826321795340045,0.38844283802742074,4.9624690086259315,30.178187618534224
442,1.2,0.395845469816832,0.871068542424391,0.3999691054446985,0.6210054282614067,1.4673085195733293,0.4025168107171241,5.041194972093541,29.38722190634121
443,1.2,0.6188430942064371,1.3052077305958107,0.4546279338616903,0.9648353245931699,2.0484302981266245,0.3941799723220079,4.775081384083018,29.503892775278103
444,1.2,0.5031022298165665,1.1178015452453516,0.5248087549357189,0.9767112141675949,2.272194042929576,0.40263068829954873,4.8771238444149745,30.925402117352263
445,1.2,0.5182448314936318,1.4844305382135323,0.3513403595029149,0.7778765271006811,2.04610589718468,0.38675775494001896,5.055481565972457,30.302424439734864
446,1.2,0.688712185968651,2.283529943638135,0.1973109530506526,0.707396696210577,2.375255185108416,0.411635713604899,4.960251010754906,30.01844491860139
447,1.2,0.3019051658808606,0.60245699608047,0.34401773303244,0.304575875286719,0.6780825078526287,0.4039375247544403,5.1031650365643975,29.981860356333016
448,1.2,0.9152326511919103,3.322844827076511,0.5754124598678874,1.0582621831722652,3.8179954731511367,0.3946403773025059,4.967898903180087,29.71861761090753
449,1.2,0.4785936039101302,1.138653009788959,0.32067043993564026,0.6499660453798333,1.725027206954266,0.3898012941403088,4.96414817650379,29.60052050153712
450,1.2,0.7922955067158893,1.828657550217759,0.5270081890573365,0.8858223381219317,2.2569257656247066,0.40204320354581724,4.884632363542129,29.483675399570487
451,1.2,0.485179753677808,1.2360281117547685,0.4391354206692253,0.6977488399198918,1.343483660516842,0.3995255678323561,5.119824869072356,29.49243707753203
452,1.2,0.6891664727845417,1.6876965022012276,0.6318958060406108,0.840660913501618,2.418540294294147,0.3969985546224592,5.1242307041931205,28.52374766658481
453,1.2,0.47292331998912385,0.9867707116950534,0.7309211126330943,0.49165480503131354,0.9916786745775563,0.4003019942694181,5.131435649864212,30.467148152372417
454,1.2,0.7525228372525381,2.138928916166709,0.7938406070483536,0.9717503029998835,2.0357679106546955,0.3962083693900344,5.072480294421645,28.71812779098201
455,1.2,0.406323752799562,0.9540162264827645,0.7552640278889139,0.44448839043151006,1.018032443933159,0.3810390806665677,4.952852676084515,29.78759445093138
456,1.2,0.5718590635926984,2.0327627775055324,0.5077564058356812,1.0600677483886851,3.2142562106070693,0.3955196005876781,4.840351903295662,30.28190907611298
457,1.2,0.5804503239711734,1.6685596110479008,0.5328137644504645,0.6127297041525707,1.601720929346162,0.4012376690814232,4.966016222891103,29.7939790074887
458,1.2,0.5350213436880178,1.270880202008306,0.5210835812210631,0.47863273828214636,1.2594742964683547,0.3924358475058149,5.015108762041796,28.63093584785304
459,1.2,0.26423437661840893,0.763305305706323,0.3784682617755061,0.391213062631576,0.8461186812846577,0.39348139377153735,5.063037358277863,30.37481073193615
460,1.2,0.5468593589716969,1.0278006252284602,0.6885049651154153,0.9951362938592374,2.468226156155473,0.4018644246357095,5.127557666247668,30.345267514553626
461,1.2,0.45247078185740197,0.8168957744643691,0.4057690602463193,0.6420460136169405,1.4339508925123812,0.3968221210862634,4.995730678279663,29.56922539492342
462,1.2,0.4441784832663945,1.3623370006799367,0.6351978363423048,1.0022828078898083,1.9650949540280016,0.39689203701019715,5.007485126134678,29.029796207283525
463,1.2,0.5413018611089523,1.933189184713674,0.5248299006170194,0.9617433880962343,2.923831735264537,0.40344489088152935,4.954878844744476,30.249182618624268
464,1.2,0.37998543369104026,1.0245385971759293,0.900355716499807,0.7312282724587332,1.510524269636171,0.40220024266472487,4.88077189721116,29.236832972819926
465,1.2,0.4627472892518166,1.075164239038977,0.3843464729080077,0.5926542924395526,1.4322479485410544,0.4132713873786896,5.078301488235231,29.392242489897
466,1.2,0.6956792258715042,1.3538438206492673,0.4308272398923883,0.8532469061245502,1.8721006129863604,0.39980584129234154,5.230389039911013,29.204350068438174
467,1.2,0.5434311824816761,2.061565112675443,0.6117891317944987,0.5403145507449396,1.3782951059212456,0.4068462489918065,5.12728728700451,29.48957977609099
468,1.2,0.557207957562016,1.3135744564187959,0.770000455073004,0.8698349859294013,2.029582580076328,0.4121697122403964,5.002546214165873,29.056806090054238
469,1.2,0.2627676580996668,0.5729013510515709,0.16909486939940527,0.31647478872619195,0.6611765745686782,0.39929134526112164,4.997705503526307,29.798618069190013
470,1.2,0.546700545280812,1.4962223325847408,1.224332989473256,0.9437914221036103,1.88049581503964,0.4031911319090454,5.135543621866068,29.216495248191904
471,1.2,0.8999639633102241,3.5794622071012125,0.5385821016651271,0.951681880384287,2.931168323853317,0.4072499127424898,4.909159062723351,29.5516672108007
